# r numerical exact
0.0379607 0.0365466 0.0365467
0.0380079 0.0365903 0.0365904
0.0380551 0.0366341 0.0366341
0.0381023 0.0366778 0.0366779
0.0381496 0.0367215 0.0367216
0.0381968 0.0367653 0.0367653
0.038244 0.036809 0.036809
0.0382912 0.0368527 0.0368527
0.0383385 0.0368964 0.0368965
0.0383857 0.0369401 0.0369402
0.0384329 0.0369838 0.0369839
0.0384802 0.0370275 0.0370276
0.0385274 0.0370712 0.0370713
0.0385746 0.0371149 0.037115
0.0386219 0.0371586 0.0371587
0.0386691 0.0372023 0.0372023
0.0387163 0.037246 0.037246
0.0387636 0.0372896 0.0372897
0.0388108 0.0373333 0.0373334
0.038858 0.037377 0.0373771
0.0389053 0.0374207 0.0374207
0.0389525 0.0374643 0.0374644
0.0389998 0.037508 0.0375081
0.039047 0.0375517 0.0375517
0.0390942 0.0375953 0.0375954
0.0391415 0.037639 0.037639
0.0391887 0.0376826 0.0376827
0.039236 0.0377262 0.0377263
0.0392832 0.0377699 0.0377699
0.0393304 0.0378135 0.0378136
0.0393777 0.0378572 0.0378572
0.0394249 0.0379008 0.0379008
0.0394722 0.0379444 0.0379445
0.0395194 0.037988 0.0379881
0.0395667 0.0380317 0.0380317
0.0396139 0.0380753 0.0380753
0.0396612 0.0381189 0.0381189
0.0397084 0.0381625 0.0381625
0.0397557 0.0382061 0.0382061
0.0398029 0.0382497 0.0382497
0.0398502 0.0382933 0.0382933
0.0398974 0.0383369 0.0383369
0.0399447 0.0383805 0.0383805
0.0399919 0.0384241 0.0384241
0.0400392 0.0384676 0.0384677
0.0400864 0.0385112 0.0385113
0.0401337 0.0385548 0.0385548
0.0401809 0.0385984 0.0385984
0.0402282 0.0386419 0.038642
0.0402754 0.0386855 0.0386855
0.0403227 0.0387291 0.0387291
0.0403699 0.0387726 0.0387727
0.0404172 0.0388162 0.0388162
0.0404645 0.0388597 0.0388598
0.0405117 0.0389033 0.0389033
0.040559 0.0389468 0.0389469
0.0406062 0.0389903 0.0389904
0.0406535 0.0390339 0.0390339
0.0407008 0.0390774 0.0390775
0.040748 0.0391209 0.039121
0.0407953 0.0391645 0.0391645
0.0408425 0.039208 0.039208
0.0408898 0.0392515 0.0392516
0.0409371 0.039295 0.0392951
0.0409843 0.0393385 0.0393386
0.0410316 0.039382 0.0393821
0.0410789 0.0394255 0.0394256
0.0411261 0.039469 0.0394691
0.0411734 0.0395125 0.0395126
0.0412207 0.039556 0.0395561
0.0412679 0.0395995 0.0395996
0.0413152 0.039643 0.039643
0.0413625 0.0396865 0.0396865
0.0414097 0.0397299 0.03973
0.041457 0.0397734 0.0397735
0.0415043 0.0398169 0.0398169
0.0415516 0.0398604 0.0398604
0.0415988 0.0399038 0.0399039
0.0416461 0.0399473 0.0399473
0.0416934 0.0399907 0.0399908
0.0417407 0.0400342 0.0400342
0.0417879 0.0400776 0.0400777
0.0418352 0.0401211 0.0401211
0.0418825 0.0401645 0.0401646
0.0419298 0.040208 0.040208
0.041977 0.0402514 0.0402514
0.0420243 0.0402948 0.0402949
0.0420716 0.0403382 0.0403383
0.0421189 0.0403817 0.0403817
0.0421662 0.0404251 0.0404251
0.0422134 0.0404685 0.0404686
0.0422607 0.0405119 0.040512
0.042308 0.0405553 0.0405554
0.0423553 0.0405987 0.0405988
0.0424026 0.0406421 0.0406422
0.0424499 0.0406855 0.0406856
0.0424971 0.0407289 0.040729
0.0425444 0.0407723 0.0407724
0.0425917 0.0408157 0.0408158
0.042639 0.0408591 0.0408591
0.0426863 0.0409025 0.0409025
0.0427336 0.0409458 0.0409459
0.0427809 0.0409892 0.0409893
0.0428282 0.0410326 0.0410326
0.0428755 0.0410759 0.041076
0.0429227 0.0411193 0.0411194
0.04297 0.0411627 0.0411627
0.0430173 0.041206 0.0412061
0.0430646 0.0412494 0.0412494
0.0431119 0.0412927 0.0412928
0.0431592 0.0413361 0.0413361
0.0432065 0.0413794 0.0413795
0.0432538 0.0414227 0.0414228
0.0433011 0.0414661 0.0414661
0.0433484 0.0415094 0.0415095
0.0433957 0.0415527 0.0415528
0.043443 0.041596 0.0415961
0.0434903 0.0416394 0.0416394
0.0435376 0.0416827 0.0416827
0.0435849 0.041726 0.041726
0.0436322 0.0417693 0.0417694
0.0436795 0.0418126 0.0418127
0.0437268 0.0418559 0.041856
0.0437741 0.0418992 0.0418993
0.0438214 0.0419425 0.0419426
0.0438687 0.0419858 0.0419858
0.043916 0.0420291 0.0420291
0.0439633 0.0420723 0.0420724
0.0440106 0.0421156 0.0421157
0.0440579 0.0421589 0.042159
0.0441052 0.0422022 0.0422022
0.0441525 0.0422454 0.0422455
0.0441998 0.0422887 0.0422888
0.0442472 0.042332 0.042332
0.0442945 0.0423752 0.0423753
0.0443418 0.0424185 0.0424185
0.0443891 0.0424617 0.0424618
0.0444364 0.042505 0.042505
0.0444837 0.0425482 0.0425483
0.044531 0.0425915 0.0425915
0.0445783 0.0426347 0.0426348
0.0446257 0.0426779 0.042678
0.044673 0.0427211 0.0427212
0.0447203 0.0427644 0.0427644
0.0447676 0.0428076 0.0428077
0.0448149 0.0428508 0.0428509
0.0448622 0.042894 0.0428941
0.0449096 0.0429372 0.0429373
0.0449569 0.0429804 0.0429805
0.0450042 0.0430236 0.0430237
0.0450515 0.0430668 0.0430669
0.0450988 0.04311 0.0431101
0.0451462 0.0431532 0.0431533
0.0451935 0.0431964 0.0431965
0.0452408 0.0432396 0.0432397
0.0452881 0.0432828 0.0432829
0.0453354 0.043326 0.043326
0.0453828 0.0433691 0.0433692
0.0454301 0.0434123 0.0434124
0.0454774 0.0434555 0.0434555
0.0455247 0.0434986 0.0434987
0.0455721 0.0435418 0.0435419
0.0456194 0.043585 0.043585
0.0456667 0.0436281 0.0436282
0.0457141 0.0436713 0.0436713
0.0457614 0.0437144 0.0437145
0.0458087 0.0437576 0.0437576
0.045856 0.0438007 0.0438008
0.0459034 0.0438438 0.0438439
0.0459507 0.043887 0.043887
0.045998 0.0439301 0.0439301
0.0460454 0.0439732 0.0439733
0.0460927 0.0440163 0.0440164
0.04614 0.0440594 0.0440595
0.0461874 0.0441026 0.0441026
0.0462347 0.0441457 0.0441457
0.0462821 0.0441888 0.0441888
0.0463294 0.0442319 0.0442319
0.0463767 0.044275 0.044275
0.0464241 0.0443181 0.0443181
0.0464714 0.0443612 0.0443612
0.0465188 0.0444043 0.0444043
0.0465661 0.0444473 0.0444474
0.0466134 0.0444904 0.0444905
0.0466608 0.0445335 0.0445336
0.0467081 0.0445766 0.0445766
0.0467555 0.0446196 0.0446197
0.0468028 0.0446627 0.0446628
0.0468502 0.0447058 0.0447058
0.0468975 0.0447488 0.0447489
0.0469448 0.0447919 0.044792
0.0469922 0.0448349 0.044835
0.0470395 0.044878 0.0448781
0.0470869 0.044921 0.0449211
0.0471342 0.0449641 0.0449641
0.0471816 0.0450071 0.0450072
0.0472289 0.0450501 0.0450502
0.0472763 0.0450932 0.0450932
0.0473236 0.0451362 0.0451363
0.047371 0.0451792 0.0451793
0.0474183 0.0452222 0.0452223
0.0474657 0.0452653 0.0452653
0.047513 0.0453083 0.0453083
0.0475604 0.0453513 0.0453514
0.0476078 0.0453943 0.0453944
0.0476551 0.0454373 0.0454374
0.0477025 0.0454803 0.0454804
0.0477498 0.0455233 0.0455234
0.0477972 0.0455663 0.0455663
0.0478445 0.0456093 0.0456093
0.0478919 0.0456523 0.0456523
0.0479393 0.0456952 0.0456953
0.0479866 0.0457382 0.0457383
0.048034 0.0457812 0.0457813
0.0480813 0.0458242 0.0458242
0.0481287 0.0458671 0.0458672
0.0481761 0.0459101 0.0459102
0.0482234 0.045953 0.0459531
0.0482708 0.045996 0.0459961
0.0483182 0.0460389 0.046039
0.0483655 0.0460819 0.046082
0.0484129 0.0461248 0.0461249
0.0484603 0.0461678 0.0461679
0.0485076 0.0462107 0.0462108
0.048555 0.0462537 0.0462537
0.0486024 0.0462966 0.0462967
0.0486497 0.0463395 0.0463396
0.0486971 0.0463824 0.0463825
0.0487445 0.0464254 0.0464254
0.0487918 0.0464683 0.0464683
0.0488392 0.0465112 0.0465113
0.0488866 0.0465541 0.0465542
0.048934 0.046597 0.0465971
0.0489813 0.0466399 0.04664
0.0490287 0.0466828 0.0466829
0.0490761 0.0467257 0.0467258
0.0491235 0.0467686 0.0467687
0.0491708 0.0468115 0.0468115
0.0492182 0.0468544 0.0468544
0.0492656 0.0468972 0.0468973
0.049313 0.0469401 0.0469402
0.0493604 0.046983 0.0469831
0.0494077 0.0470259 0.0470259
0.0494551 0.0470687 0.0470688
0.0495025 0.0471116 0.0471117
0.0495499 0.0471544 0.0471545
0.0495973 0.0471973 0.0471974
0.0496446 0.0472402 0.0472402
0.049692 0.047283 0.0472831
0.0497394 0.0473258 0.0473259
0.0497868 0.0473687 0.0473688
0.0498342 0.0474115 0.0474116
0.0498816 0.0474544 0.0474544
0.049929 0.0474972 0.0474973
0.0499763 0.04754 0.0475401
0.0500237 0.0475828 0.0475829
0.0500711 0.0476257 0.0476257
0.0501185 0.0476685 0.0476686
0.0501659 0.0477113 0.0477114
0.0502133 0.0477541 0.0477542
0.0502607 0.0477969 0.047797
0.0503081 0.0478397 0.0478398
0.0503555 0.0478825 0.0478826
0.0504029 0.0479253 0.0479254
0.0504503 0.0479681 0.0479682
0.0504977 0.0480109 0.048011
0.050545 0.0480537 0.0480537
0.0505924 0.0480964 0.0480965
0.0506398 0.0481392 0.0481393
0.0506872 0.048182 0.0481821
0.0507346 0.0482248 0.0482248
0.050782 0.0482675 0.0482676
0.0508294 0.0483103 0.0483104
0.0508768 0.0483531 0.0483531
0.0509242 0.0483958 0.0483959
0.0509716 0.0484386 0.0484386
0.051019 0.0484813 0.0484814
0.0510664 0.0485241 0.0485241
0.0511138 0.0485668 0.0485669
0.0511613 0.0486095 0.0486096
0.0512087 0.0486523 0.0486523
0.0512561 0.048695 0.0486951
0.0513035 0.0487377 0.0487378
0.0513509 0.0487804 0.0487805
0.0513983 0.0488232 0.0488232
0.0514457 0.0488659 0.048866
0.0514931 0.0489086 0.0489087
0.0515405 0.0489513 0.0489514
0.0515879 0.048994 0.0489941
0.0516353 0.0490367 0.0490368
0.0516827 0.0490794 0.0490795
0.0517302 0.0491221 0.0491222
0.0517776 0.0491648 0.0491649
0.051825 0.0492075 0.0492076
0.0518724 0.0492502 0.0492502
0.0519198 0.0492929 0.0492929
0.0519672 0.0493355 0.0493356
0.0520146 0.0493782 0.0493783
0.0520621 0.0494209 0.0494209
0.0521095 0.0494635 0.0494636
0.0521569 0.0495062 0.0495063
0.0522043 0.0495489 0.0495489
0.0522517 0.0495915 0.0495916
0.0522992 0.0496342 0.0496342
0.0523466 0.0496768 0.0496769
0.052394 0.0497195 0.0497195
0.0524414 0.0497621 0.0497622
0.0524888 0.0498047 0.0498048
0.0525363 0.0498474 0.0498475
0.0525837 0.04989 0.0498901
0.0526311 0.0499326 0.0499327
0.0526785 0.0499753 0.0499753
0.052726 0.0500179 0.050018
0.0527734 0.0500605 0.0500606
0.0528208 0.0501031 0.0501032
0.0528683 0.0501457 0.0501458
0.0529157 0.0501883 0.0501884
0.0529631 0.0502309 0.050231
0.0530105 0.0502735 0.0502736
0.053058 0.0503161 0.0503162
0.0531054 0.0503587 0.0503588
0.0531528 0.0504013 0.0504014
0.0532003 0.0504439 0.050444
0.0532477 0.0504865 0.0504865
0.0532951 0.050529 0.0505291
0.0533426 0.0505716 0.0505717
0.05339 0.0506142 0.0506143
0.0534374 0.0506568 0.0506568
0.0534849 0.0506993 0.0506994
0.0535323 0.0507419 0.050742
0.0535798 0.0507844 0.0507845
0.0536272 0.050827 0.0508271
0.0536746 0.0508695 0.0508696
0.0537221 0.0509121 0.0509122
0.0537695 0.0509546 0.0509547
0.053817 0.0509972 0.0509972
0.0538644 0.0510397 0.0510398
0.0539118 0.0510822 0.0510823
0.0539593 0.0511248 0.0511248
0.0540067 0.0511673 0.0511674
0.0540542 0.0512098 0.0512099
0.0541016 0.0512523 0.0512524
0.0541491 0.0512948 0.0512949
0.0541965 0.0513373 0.0513374
0.054244 0.0513799 0.0513799
0.0542914 0.0514224 0.0514224
0.0543389 0.0514649 0.0514649
0.0543863 0.0515074 0.0515074
0.0544338 0.0515498 0.0515499
0.0544812 0.0515923 0.0515924
0.0545287 0.0516348 0.0516349
0.0545761 0.0516773 0.0516774
0.0546236 0.0517198 0.0517199
0.054671 0.0517623 0.0517623
0.0547185 0.0518047 0.0518048
0.0547659 0.0518472 0.0518473
0.0548134 0.0518897 0.0518897
0.0548608 0.0519321 0.0519322
0.0549083 0.0519746 0.0519747
0.0549558 0.052017 0.0520171
0.0550032 0.0520595 0.0520596
0.0550507 0.0521019 0.052102
0.0550981 0.0521444 0.0521444
0.0551456 0.0521868 0.0521869
0.0551931 0.0522292 0.0522293
0.0552405 0.0522717 0.0522718
0.055288 0.0523141 0.0523142
0.0553354 0.0523565 0.0523566
0.0553829 0.0523989 0.052399
0.0554304 0.0524414 0.0524414
0.0554778 0.0524838 0.0524839
0.0555253 0.0525262 0.0525263
0.0555728 0.0525686 0.0525687
0.0556202 0.052611 0.0526111
0.0556677 0.0526534 0.0526535
0.0557152 0.0526958 0.0526959
0.0557626 0.0527382 0.0527383
0.0558101 0.0527806 0.0527807
0.0558576 0.052823 0.052823
0.055905 0.0528653 0.0528654
0.0559525 0.0529077 0.0529078
0.056 0.0529501 0.0529502
0.0560475 0.0529925 0.0529926
0.0560949 0.0530348 0.0530349
0.0561424 0.0530772 0.0530773
0.0561899 0.0531196 0.0531196
0.0562374 0.0531619 0.053162
0.0562848 0.0532043 0.0532044
0.0563323 0.0532466 0.0532467
0.0563798 0.053289 0.0532891
0.0564273 0.0533313 0.0533314
0.0564748 0.0533737 0.0533737
0.0565222 0.053416 0.0534161
0.0565697 0.0534583 0.0534584
0.0566172 0.0535007 0.0535007
0.0566647 0.053543 0.0535431
0.0567122 0.0535853 0.0535854
0.0567596 0.0536276 0.0536277
0.0568071 0.0536699 0.05367
0.0568546 0.0537123 0.0537123
0.0569021 0.0537546 0.0537546
0.0569496 0.0537969 0.0537969
0.0569971 0.0538392 0.0538392
0.0570446 0.0538815 0.0538815
0.057092 0.0539238 0.0539238
0.0571395 0.053966 0.0539661
0.057187 0.0540083 0.0540084
0.0572345 0.0540506 0.0540507
0.057282 0.0540929 0.054093
0.0573295 0.0541352 0.0541353
0.057377 0.0541774 0.0541775
0.0574245 0.0542197 0.0542198
0.057472 0.054262 0.0542621
0.0575195 0.0543042 0.0543043
0.057567 0.0543465 0.0543466
0.0576145 0.0543888 0.0543888
0.057662 0.054431 0.0544311
0.0577094 0.0544733 0.0544733
0.0577569 0.0545155 0.0545156
0.0578044 0.0545577 0.0545578
0.0578519 0.0546 0.0546001
0.0578994 0.0546422 0.0546423
0.0579469 0.0546844 0.0546845
0.0579944 0.0547267 0.0547268
0.0580419 0.0547689 0.054769
0.0580894 0.0548111 0.0548112
0.0581369 0.0548533 0.0548534
0.0581845 0.0548955 0.0548956
0.058232 0.0549378 0.0549378
0.0582795 0.05498 0.05498
0.058327 0.0550222 0.0550222
0.0583745 0.0550644 0.0550644
0.058422 0.0551066 0.0551066
0.0584695 0.0551487 0.0551488
0.058517 0.0551909 0.055191
0.0585645 0.0552331 0.0552332
0.058612 0.0552753 0.0552754
0.0586595 0.0553175 0.0553176
0.058707 0.0553597 0.0553597
0.0587545 0.0554018 0.0554019
0.0588021 0.055444 0.0554441
0.0588496 0.0554862 0.0554862
0.0588971 0.0555283 0.0555284
0.0589446 0.0555705 0.0555706
0.0589921 0.0556126 0.0556127
0.0590396 0.0556548 0.0556549
0.0590871 0.0556969 0.055697
0.0591347 0.0557391 0.0557391
0.0591822 0.0557812 0.0557813
0.0592297 0.0558233 0.0558234
0.0592772 0.0558655 0.0558655
0.0593247 0.0559076 0.0559077
0.0593723 0.0559497 0.0559498
0.0594198 0.0559918 0.0559919
0.0594673 0.056034 0.056034
0.0595148 0.0560761 0.0560762
0.0595624 0.0561182 0.0561183
0.0596099 0.0561603 0.0561604
0.0596574 0.0562024 0.0562025
0.0597049 0.0562445 0.0562446
0.0597525 0.0562866 0.0562867
0.0598 0.0563287 0.0563288
0.0598475 0.0563708 0.0563709
0.059895 0.0564129 0.0564129
0.0599426 0.0564549 0.056455
0.0599901 0.056497 0.0564971
0.0600376 0.0565391 0.0565392
0.0600852 0.0565812 0.0565812
0.0601327 0.0566232 0.0566233
0.0601802 0.0566653 0.0566654
0.0602277 0.0567074 0.0567074
0.0602753 0.0567494 0.0567495
0.0603228 0.0567915 0.0567916
0.0603704 0.0568335 0.0568336
0.0604179 0.0568756 0.0568756
0.0604654 0.0569176 0.0569177
0.060513 0.0569596 0.0569597
0.0605605 0.0570017 0.0570018
0.060608 0.0570437 0.0570438
0.0606556 0.0570857 0.0570858
0.0607031 0.0571278 0.0571279
0.0607507 0.0571698 0.0571699
0.0607982 0.0572118 0.0572119
0.0608457 0.0572538 0.0572539
0.0608933 0.0572958 0.0572959
0.0609408 0.0573378 0.0573379
0.0609884 0.0573799 0.0573799
0.0610359 0.0574219 0.0574219
0.0610835 0.0574639 0.0574639
0.061131 0.0575058 0.0575059
0.0611785 0.0575478 0.0575479
0.0612261 0.0575898 0.0575899
0.0612736 0.0576318 0.0576319
0.0613212 0.0576738 0.0576739
0.0613687 0.0577158 0.0577159
0.0614163 0.0577577 0.0577578
0.0614638 0.0577997 0.0577998
0.0615114 0.0578417 0.0578418
0.0615589 0.0578836 0.0578837
0.0616065 0.0579256 0.0579257
0.0616541 0.0579675 0.0579676
0.0617016 0.0580095 0.0580096
0.0617492 0.0580515 0.0580515
0.0617967 0.0580934 0.0580935
0.0618443 0.0581353 0.0581354
0.0618918 0.0581773 0.0581774
0.0619394 0.0582192 0.0582193
0.0619869 0.0582611 0.0582612
0.0620345 0.0583031 0.0583032
0.0620821 0.058345 0.0583451
0.0621296 0.0583869 0.058387
0.0621772 0.0584288 0.0584289
0.0622247 0.0584707 0.0584708
0.0622723 0.0585127 0.0585127
0.0623199 0.0585546 0.0585546
0.0623674 0.0585965 0.0585966
0.062415 0.0586384 0.0586384
0.0624626 0.0586803 0.0586803
0.0625101 0.0587221 0.0587222
0.0625577 0.058764 0.0587641
0.0626053 0.0588059 0.058806
0.0626528 0.0588478 0.0588479
0.0627004 0.0588897 0.0588898
0.062748 0.0589316 0.0589316
0.0627955 0.0589734 0.0589735
0.0628431 0.0590153 0.0590154
0.0628907 0.0590572 0.0590573
0.0629383 0.059099 0.0590991
0.0629858 0.0591409 0.059141
0.0630334 0.0591827 0.0591828
0.063081 0.0592246 0.0592247
0.0631285 0.0592664 0.0592665
0.0631761 0.0593083 0.0593084
0.0632237 0.0593501 0.0593502
0.0632713 0.0593919 0.059392
0.0633189 0.0594338 0.0594339
0.0633664 0.0594756 0.0594757
0.063414 0.0595174 0.0595175
0.0634616 0.0595593 0.0595593
0.0635092 0.0596011 0.0596012
0.0635568 0.0596429 0.059643
0.0636043 0.0596847 0.0596848
0.0636519 0.0597265 0.0597266
0.0636995 0.0597683 0.0597684
0.0637471 0.0598101 0.0598102
0.0637947 0.0598519 0.059852
0.0638423 0.0598937 0.0598938
0.0638898 0.0599355 0.0599356
0.0639374 0.0599773 0.0599774
0.063985 0.0600191 0.0600192
0.0640326 0.0600608 0.0600609
0.0640802 0.0601026 0.0601027
0.0641278 0.0601444 0.0601445
0.0641754 0.0601862 0.0601863
0.064223 0.0602279 0.060228
0.0642706 0.0602697 0.0602698
0.0643181 0.0603115 0.0603115
0.0643657 0.0603532 0.0603533
0.0644133 0.060395 0.0603951
0.0644609 0.0604367 0.0604368
0.0645085 0.0604785 0.0604786
0.0645561 0.0605202 0.0605203
0.0646037 0.0605619 0.060562
0.0646513 0.0606037 0.0606038
0.0646989 0.0606454 0.0606455
0.0647465 0.0606871 0.0606872
0.0647941 0.0607289 0.0607289
0.0648417 0.0607706 0.0607707
0.0648893 0.0608123 0.0608124
0.0649369 0.060854 0.0608541
0.0649845 0.0608957 0.0608958
0.0650321 0.0609374 0.0609375
0.0650797 0.0609791 0.0609792
0.0651273 0.0610208 0.0610209
0.0651749 0.0610625 0.0610626
0.0652225 0.0611042 0.0611043
0.0652701 0.0611459 0.061146
0.0653177 0.0611876 0.0611877
0.0653653 0.0612293 0.0612294
0.065413 0.0612709 0.061271
0.0654606 0.0613126 0.0613127
0.0655082 0.0613543 0.0613544
0.0655558 0.061396 0.0613961
0.0656034 0.0614376 0.0614377
0.065651 0.0614793 0.0614794
0.0656986 0.0615209 0.061521
0.0657462 0.0615626 0.0615627
0.0657938 0.0616043 0.0616043
0.0658415 0.0616459 0.061646
0.0658891 0.0616875 0.0616876
0.0659367 0.0617292 0.0617293
0.0659843 0.0617708 0.0617709
0.0660319 0.0618125 0.0618125
0.0660795 0.0618541 0.0618542
0.0661272 0.0618957 0.0618958
0.0661748 0.0619373 0.0619374
0.0662224 0.0619789 0.061979
0.06627 0.0620206 0.0620207
0.0663176 0.0620622 0.0620623
0.0663653 0.0621038 0.0621039
0.0664129 0.0621454 0.0621455
0.0664605 0.062187 0.0621871
0.0665081 0.0622286 0.0622287
0.0665558 0.0622702 0.0622703
0.0666034 0.0623118 0.0623119
0.066651 0.0623534 0.0623535
0.0666986 0.0623949 0.062395
0.0667463 0.0624365 0.0624366
0.0667939 0.0624781 0.0624782
0.0668415 0.0625197 0.0625198
0.0668891 0.0625612 0.0625613
0.0669368 0.0626028 0.0626029
0.0669844 0.0626444 0.0626445
0.067032 0.0626859 0.062686
0.0670797 0.0627275 0.0627276
0.0671273 0.062769 0.0627691
0.0671749 0.0628106 0.0628107
0.0672226 0.0628521 0.0628522
0.0672702 0.0628937 0.0628938
0.0673178 0.0629352 0.0629353
0.0673655 0.0629768 0.0629769
0.0674131 0.0630183 0.0630184
0.0674608 0.0630598 0.0630599
0.0675084 0.0631013 0.0631014
0.067556 0.0631429 0.063143
0.0676037 0.0631844 0.0631845
0.0676513 0.0632259 0.063226
0.067699 0.0632674 0.0632675
0.0677466 0.0633089 0.063309
0.0677942 0.0633504 0.0633505
0.0678419 0.0633919 0.063392
0.0678895 0.0634334 0.0634335
0.0679372 0.0634749 0.063475
0.0679848 0.0635164 0.0635165
0.0680325 0.0635579 0.063558
0.0680801 0.0635994 0.0635995
0.0681278 0.0636409 0.0636409
0.0681754 0.0636823 0.0636824
0.0682231 0.0637238 0.0637239
0.0682707 0.0637653 0.0637654
0.0683184 0.0638067 0.0638068
0.068366 0.0638482 0.0638483
0.0684137 0.0638897 0.0638898
0.0684613 0.0639311 0.0639312
0.068509 0.0639726 0.0639727
0.0685566 0.064014 0.0640141
0.0686043 0.0640555 0.0640556
0.0686519 0.0640969 0.064097
0.0686996 0.0641383 0.0641384
0.0687473 0.0641798 0.0641799
0.0687949 0.0642212 0.0642213
0.0688426 0.0642626 0.0642627
0.0688902 0.0643041 0.0643041
0.0689379 0.0643455 0.0643456
0.0689856 0.0643869 0.064387
0.0690332 0.0644283 0.0644284
0.0690809 0.0644697 0.0644698
0.0691285 0.0645111 0.0645112
0.0691762 0.0645525 0.0645526
0.0692239 0.0645939 0.064594
0.0692715 0.0646353 0.0646354
0.0693192 0.0646767 0.0646768
0.0693669 0.0647181 0.0647182
0.0694145 0.0647595 0.0647596
0.0694622 0.0648009 0.064801
0.0695099 0.0648422 0.0648423
0.0695575 0.0648836 0.0648837
0.0696052 0.064925 0.0649251
0.0696529 0.0649664 0.0649665
0.0697005 0.0650077 0.0650078
0.0697482 0.0650491 0.0650492
0.0697959 0.0650904 0.0650905
0.0698436 0.0651318 0.0651319
0.0698912 0.0651731 0.0651732
0.0699389 0.0652145 0.0652146
0.0699866 0.0652558 0.0652559
0.0700343 0.0652972 0.0652973
0.0700819 0.0653385 0.0653386
0.0701296 0.0653798 0.06538
0.0701773 0.0654212 0.0654213
0.070225 0.0654625 0.0654626
0.0702727 0.0655038 0.0655039
0.0703203 0.0655451 0.0655452
0.070368 0.0655865 0.0655866
0.0704157 0.0656278 0.0656279
0.0704634 0.0656691 0.0656692
0.0705111 0.0657104 0.0657105
0.0705588 0.0657517 0.0657518
0.0706064 0.065793 0.0657931
0.0706541 0.0658343 0.0658344
0.0707018 0.0658756 0.0658757
0.0707495 0.0659169 0.065917
0.0707972 0.0659582 0.0659583
0.0708449 0.0659994 0.0659995
0.0708926 0.0660407 0.0660408
0.0709402 0.066082 0.0660821
0.0709879 0.0661233 0.0661234
0.0710356 0.0661645 0.0661646
0.0710833 0.0662058 0.0662059
0.071131 0.066247 0.0662472
0.0711787 0.0662883 0.0662884
0.0712264 0.0663296 0.0663297
0.0712741 0.0663708 0.0663709
0.0713218 0.0664121 0.0664122
0.0713695 0.0664533 0.0664534
0.0714172 0.0664945 0.0664946
0.0714649 0.0665358 0.0665359
0.0715126 0.066577 0.0665771
0.0715603 0.0666182 0.0666183
0.071608 0.0666595 0.0666596
0.0716557 0.0667007 0.0667008
